Price,Close,High,Low,Open,Volume,MA20,MA50,Daily_Return,Volatility_20d,RSI_14,BB_Upper,BB_Lower,BB_Width,Trend_Signal
Ticker,ADP.PA,ADP.PA,ADP.PA,ADP.PA,ADP.PA,,,,,,,,,
Date,,,,,,,,,,,,,,
2026-03-03,110.80000305175781,114.0,110.80000305175781,114.0,162518,117.38500061035157,113.73199996948242,-0.03315877376055454,0.36667674593690935,44.412617659879494,124.01166940851988,110.75833181218326,0.11290486456893947,HAUSSIER 📈
2026-03-04,111.80000305175781,112.69999694824219,110.69999694824219,111.0999984741211,87246,117.35000076293946,113.72800003051758,0.009025270509540162,0.3622523647276272,42.08956087264767,124.09170098489533,110.60830054098359,0.11489902306136118,HAUSSIER 📈
2026-03-05,109.0,112.19999694824219,108.9000015258789,111.30000305175781,104110,117.08500061035156,113.67199996948243,-0.02504474933208678,0.3673759346891252,39.606743439205424,124.69255231594907,109.47744890475404,0.12994921067498252,HAUSSIER 📈
2026-03-06,107.69999694824219,110.5,106.5999984741211,109.5,106194,116.64500045776367,113.58599990844726,-0.011926633502365225,0.35992316831054344,33.52770113786909,125.33582525499135,107.954175660536,0.14901324125545462,HAUSSIER 📈
2026-03-09,105.5999984741211,106.30000305175781,104.4000015258789,105.5,80273,116.06000022888183,113.46399993896485,-0.01949859362698314,0.36184466066852605,23.384623185554773,126.04407285462145,106.07592760314222,0.1720501913846292,HAUSSIER 📈
2026-03-10,106.69999694824219,108.80000305175781,106.4000015258789,107.5,106724,115.725,113.37799987792968,0.010416652367572388,0.3496094201700919,29.292932666125495,126.5029274414039,104.94707255859609,0.18626791862439238,HAUSSIER 📈
2026-03-11,105.5,106.5,105.0,106.5,132000,115.26500015258789,113.25399993896484,-0.011246457193661241,0.3465937515972151,24.745766656968286,126.97235875826652,103.55764154690925,0.20313813543019002,HAUSSIER 📈
2026-03-12,103.0,105.4000015258789,103.0,105.30000305175781,100937,114.56000022888183,113.08599990844726,-0.023696682464455,0.3402634143347377,24.17219187166451,127.44138768507523,101.67861277268844,0.22488455709597416,HAUSSIER 📈
2026-03-13,103.19999694824219,104.0999984741211,100.69999694824219,101.9000015258789,91611,113.9,112.91399978637695,0.0019417179440988086,0.34148342696552414,18.794312042270093,127.70404396891266,100.09595603108735,0.2423888317631721,HAUSSIER 📈
2026-03-16,103.4000015258789,104.4000015258789,102.0999984741211,102.5,101817,113.12000007629395,112.74999984741211,0.001938028910378975,0.3265581287520958,11.240314662215994,127.46310560760736,98.77689454498054,0.25359097456930135,HAUSSIER 📈
2026-03-17,104.0999984741211,105.19999694824219,103.80000305175781,103.80000305175781,116002,112.17999992370605,112.54399978637696,0.006769796304761044,0.29641874661796447,16.589857052550016,126.2866031341729,98.07339671323919,0.25149943341167413,BAISSIER 📉
2026-03-18,103.5999984741211,104.80000305175781,103.0,104.0,132507,111.40999984741211,112.30599975585938,-0.004803074037741717,0.2830531153563313,14.678888166001656,125.62991345021248,97.19008624461173,0.25527176415539116,BAISSIER 📉
2026-03-19,103.80000305175781,106.9000015258789,101.80000305175781,104.4000015258789,233560,110.57999992370605,112.02799987792969,0.0019305461446186278,0.27659905811721186,15.887856464717089,124.52570027766727,96.63429956974484,0.25222825761589723,BAISSIER 📉
2026-03-20,103.0999984741211,105.5999984741211,102.4000015258789,104.5,293913,109.80499992370605,111.76599990844727,-0.006743781859887554,0.2750966929475593,18.579240212489026,123.59599391222422,96.01400593518788,0.2511906379144908,BAISSIER 📉
2026-03-23,103.69999694824219,106.4000015258789,99.94999694824219,102.0,266945,108.94999961853027,111.54799987792968,0.005819577914656371,0.26296062791208735,26.490055517717366,121.96958126163052,95.93041797543002,0.239001040636734,BAISSIER 📉
2026-03-24,102.69999694824219,104.30000305175781,102.0999984741211,103.5,163580,107.91499938964844,111.39799987792969,-0.00964320182669931,0.23961858046512993,19.86754163828803,119.28444712003952,96.54555165925737,0.21071116702395437,BAISSIER 📉
